Taxonomy.Order,Category,English.name,Scientific.Name,English.India,IUCN,WG,Genus.Name,Species.Name,Subspecies.Name,Feeding Guild,Raptors,Primary Hole-nesters,Woodland Understorey Birds,Parasitic Cuckoos
12342,species,Long-tailed Broadbill,Psarisomus dalhousiae,Long-tailed Broadbill,,,Psarisomus,dalhousiae,,Canopy-Insectivore,,,,
12348,species,Silver-breasted Broadbill,Serilophus lunatus,Silver-breasted Broadbill,,,Serilophus,lunatus,,Canopy-Insectivore,,,,
12377,spuh,asian broadbill sp.,Eurylaimidae sp.,,,,Eurylaimidae,sp.,,Canopy-Insectivore,,,,
12420,spuh,Erythropitta sp.,Erythropitta sp.,,,,Erythropitta,sp.,,Canopy-Insectivore,,,,
12427,species,Blue-naped Pitta,Hydrornis nipalensis,Blue-naped Pitta,,,Hydrornis,nipalensis,,Understory-Insectivore,,,X,
12444,species,Blue Pitta,Hydrornis cyaneus,Blue Pitta,,,Hydrornis,cyaneus,,Understory-Insectivore,,,X,
12456,species,Indian Pitta,Pitta brachyura,Indian Pitta,,,Pitta,brachyura,,Understory-Insectivore,,,X,
12457,species,Blue-winged Pitta,Pitta moluccensis,Blue-winged Pitta,,,Pitta,moluccensis,,Understory-Insectivore,,,X,
12459,species,Hooded Pitta,Pitta sordida,Hooded Pitta,,,Pitta,sordida,,Understory-Insectivore,,,X,
12495,species,Mangrove Pitta,Pitta megarhyncha,Mangrove Pitta,Near-threatened,,Pitta,megarhyncha,,Understory-Insectivore,,,X,
12500,spuh,Pitta sp. (genus Pitta),Pitta sp.,,,,Pitta,sp.,,Understory-Insectivore,,,X,
17593,species,Malabar Woodshrike,Tephrodornis sylvicola,Malabar Woodshrike,,X,Tephrodornis,sylvicola,,Canopy-Insectivore,,,,
17594,species,Large Woodshrike,Tephrodornis virgatus,Large Woodshrike,,,Tephrodornis,virgatus,,Canopy-Insectivore,,,,
17605,species,Common Woodshrike,Tephrodornis pondicerianus,Common Woodshrike,,,Tephrodornis,pondicerianus,,Canopy-Insectivore,,,,
17609,slash,Large/Common Woodshrike,Tephrodornis virgatus/pondicerianus,,,,Tephrodornis,virgatus/pondicerianus,,Canopy-Insectivore,,,,
17611,species,Bar-winged Flycatcher-shrike,Hemipus picatus,Bar-winged Flycatcher-shrike,,,Hemipus,picatus,,Canopy-Insectivore,,,,
17844,species,Ashy Woodswallow,Artamus fuscus,Ashy Woodswallow,,,Artamus,fuscus,,Aerial-Insectivore,,,,
17848,species,White-breasted Woodswallow,Artamus leucorynchus,White-breasted Woodswallow,,,Artamus,leucorynchus,,Aerial-Insectivore,,,,
17875,spuh,woodswallow sp.,Artamus sp.,,,,Artamus,sp.,,Aerial-Insectivore,,,,
17936,species,Common Iora,Aegithina tiphia,Common Iora,,,Aegithina,tiphia,,Canopy-Insectivore,,,,
17948,species,White-tailed Iora,Aegithina nigrolutea,White-tailed Iora (Marshall's Iora),,,Aegithina,nigrolutea,,Canopy-Insectivore,,,,
17949,slash,Common/White-tailed Iora,Aegithina tiphia/nigrolutea,,,,Aegithina,tiphia/nigrolutea,,Canopy-Insectivore,,,,
17957,species,White-bellied Minivet,Pericrocotus erythropygius,White-bellied Minivet,,,Pericrocotus,erythropygius,,Canopy-Insectivore,,,,
17963,species,Small Minivet,Pericrocotus cinnamomeus,Small Minivet,,,Pericrocotus,cinnamomeus,,Canopy-Insectivore,,,,
17973,species,Gray-chinned Minivet,Pericrocotus solaris,Grey-chinned Minivet,,,Pericrocotus,solaris,,Canopy-Insectivore,,,,
17983,species,Short-billed Minivet,Pericrocotus brevirostris,Short-billed Minivet,,,Pericrocotus,brevirostris,,Canopy-Insectivore,,,,
17989,species,Long-tailed Minivet,Pericrocotus ethologus,Long-tailed Minivet,,,Pericrocotus,ethologus,,Canopy-Insectivore,,,,
17996,species,Orange Minivet,Pericrocotus flammeus,Orange Minivet,,,Pericrocotus,flammeus,,Canopy-Insectivore,,,,
17997,species,Scarlet Minivet,Pericrocotus speciosus,Scarlet Minivet,,,Pericrocotus,speciosus,,Canopy-Insectivore,,,,
18022,species,Ashy Minivet,Pericrocotus divaricatus,Ashy Minivet,,,Pericrocotus,divaricatus,,Canopy-Insectivore,,,,
18023,species,Brown-rumped Minivet,Pericrocotus cantonensis,Brown-rumped Minivet,,,Pericrocotus,cantonensis,,Canopy-Insectivore,,,,
18024,slash,Ashy/Brown-rumped Minivet,Pericrocotus divaricatus/cantonensis,,,,Pericrocotus,divaricatus/cantonensis,,Canopy-Insectivore,,,,
18025,species,Rosy Minivet,Pericrocotus roseus,Rosy Minivet,,,Pericrocotus,roseus,,Canopy-Insectivore,,,,
18030,spuh,minivet sp.,Pericrocotus sp.,,,,Pericrocotus,sp.,,Canopy-Insectivore,,,,
18103,species,Large Cuckooshrike,Coracina macei,Large Cuckooshrike,,,Coracina,macei,,Canopy-Insectivore,,,,
18128,species,Andaman Cuckooshrike,Coracina dobsoni,Andaman Cuckooshrike,,,Coracina,dobsoni,,Canopy-Insectivore,,,,
18144,spuh,Coracina sp.,Coracina sp.,,,,Coracina,sp.,,Canopy-Insectivore,,,,
18213,species,Pied Triller,Lalage nigra,Pied Triller,,,Lalage,nigra,,Canopy-Insectivore,,,,
18220,species,Black-winged Cuckooshrike,Lalage melaschistos,Black-winged Cuckooshrike,,,Lalage,melaschistos,,Canopy-Insectivore,,,,
18225,species,Black-headed Cuckooshrike,Lalage melanoptera,Black-headed Cuckooshrike,,,Lalage,melanoptera,,Canopy-Insectivore,,,,
18318,spuh,cuckooshrike sp.,Campephagidae sp.,,,,Campephagidae,sp.,,Canopy-Insectivore,,,,
18532,species,Mangrove Whistler,Pachycephala cinerea,Mangrove Whistler,,,Pachycephala,cinerea,,Canopy-Insectivore,,,,
18607,species,Red-backed Shrike,Lanius collurio,Red-backed Shrike,,,Lanius,collurio,,Understory-Insectivore,,,,
18608,species,Red-tailed Shrike,Lanius phoenicuroides,Red-tailed Shrike,,,Lanius,phoenicuroides,,Understory-Insectivore,,,,
18610,species,Isabelline Shrike,Lanius isabellinus,Isabelline Shrike,,,Lanius,isabellinus,,Understory-Insectivore,,,,
18615,slash,Red-tailed/Isabelline Shrike,Lanius phoenicuroides/isabellinus,,,,Lanius,phoenicuroides/isabellinus,,Understory-Insectivore,,,,
18616,species,Brown Shrike,Lanius cristatus,Brown Shrike,,,Lanius,cristatus,,Understory-Insectivore,,,,
18622,slash,Red-tailed/Isabelline/Brown Shrike,Lanius phoenicuroides/isabellinus/cristatus,,,,Lanius,phoenicuroides/isabellinus/cristatus,,Understory-Insectivore,,,,
18623,species,Burmese Shrike,Lanius collurioides,Burmese Shrike,,,Lanius,collurioides,,Understory-Insectivore,,,,
18627,species,Bay-backed Shrike,Lanius vittatus,Bay-backed Shrike,,,Lanius,vittatus,,Understory-Insectivore,,,,
18630,species,Long-tailed Shrike,Lanius schach,Long-tailed Shrike,,,Lanius,schach,,Understory-Insectivore,,,,
18643,species,Gray-backed Shrike,Lanius tephronotus,Grey-backed Shrike,,,Lanius,tephronotus,,Understory-Insectivore,,,,
18676,species,Great Gray Shrike,Lanius excubitor,Great Gray Shrike,,,Lanius,excubitor,,Understory-Insectivore,,,,
18690,species,Lesser Gray Shrike,Lanius minor,Lesser Grey Shrike,,,Lanius,minor,,Understory-Insectivore,,,,
18720,species,Woodchat Shrike,Lanius senator,Woodchat Shrike,,,Lanius,senator,,Understory-Insectivore,,,,
18725,spuh,shrike sp.,Lanius sp.,,,,Lanius,sp.,,Understory-Insectivore,,,,
18739,species,Black-headed Shrike-Babbler,Pteruthius rufiventer,Black-headed Shrike-Babbler,,,Pteruthius,rufiventer,,Canopy-Insectivore,,,,
18741,species,Himalayan Shrike-Babbler,Pteruthius ripleyi,Himalayan Shrike-Babbler (Himalayan White-browed Shrike-Babbler),,,Pteruthius,ripleyi,,Canopy-Insectivore,,,,
18742,species,Blyth's Shrike-Babbler,Pteruthius aeralatus,Blyth's Shrike-Babbler (Blyth's White-browed Shrike-Babbler),,,Pteruthius,aeralatus,,Canopy-Insectivore,,,,
18751,species,Green Shrike-Babbler,Pteruthius xanthochlorus,Green Shrike-Babbler,,,Pteruthius,xanthochlorus,,Canopy-Insectivore,,,,
18758,species,Black-eared Shrike-Babbler,Pteruthius melanotis,Black-eared Shrike-Babbler,,,Pteruthius,melanotis,,Canopy-Insectivore,,,,
18762,species,Clicking Shrike-Babbler,Pteruthius intermedius,Clicking Shrike-Babbler,,,Pteruthius,intermedius,,Canopy-Insectivore,,,,
18765,spuh,shrike-babbler sp.,Pteruthius sp.,,,,Pteruthius,sp.,,Canopy-Insectivore,,,,
18766,species,White-bellied Erpornis,Erpornis zantholeuca,White-bellied Erpornis (White-bellied Yuhina),,,Erpornis,zantholeuca,,Canopy-Insectivore,,,,
19064,species,Eurasian Golden Oriole,Oriolus oriolus,Eurasian Golden Oriole,,,Oriolus,oriolus,,Canopy-Insectivore,,,,
19065,species,Indian Golden Oriole,Oriolus kundoo,Indian Golden Oriole,,,Oriolus,kundoo,,Canopy-Insectivore,,,,
19066,slash,Eurasian/Indian Golden Oriole,Oriolus oriolus/kundoo,,,,Oriolus,oriolus/kundoo,,Canopy-Insectivore,,,,
19070,species,Black-naped Oriole,Oriolus chinensis,Black-naped Oriole,,,Oriolus,chinensis,,Canopy-Insectivore,,,,
19091,slash,Indian Golden/Black-naped Oriole,Oriolus kundoo/chinensis,,,,Oriolus,kundoo/chinensis,,Canopy-Insectivore,,,,
19092,species,Slender-billed Oriole,Oriolus tenuirostris,Slender-billed Oriole,,,Oriolus,tenuirostris,,Canopy-Insectivore,,,,
19116,species,Black-hooded Oriole,Oriolus xanthornus,Black-hooded Oriole,,,Oriolus,xanthornus,,Canopy-Insectivore,,,,
19128,species,Maroon Oriole,Oriolus traillii,Maroon Oriole,,,Oriolus,traillii,,Canopy-Insectivore,,,,
